model,dataset,source,series,runtime_sec,n_train,n_test,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
FITS,MITDB,mtsbench,MITDB/MITDB_121,33.68,130000,520000,47,0.0021969608183117686,0.57216114331915,0.0022468422798007435,0.5813747420359702,0.0021737161488995563,0.16366966366966368,0.002383316782522341,0.001882485468298416,0.645579807896947
FITS,MITDB,mtsbench,MITDB/MITDB_122,68.26,130000,520000,235,0.001420932681104942,0.618535383843555,0.0015948874618646003,0.664455750306364,0.002995030971342999,0.061451037399233514,0.0030881527231892162,0.0017822817572353427,0.6487234633138117
FITS,MITDB,mtsbench,MITDB/MITDB_123,56.15,130000,520000,117,0.005032411803430123,0.7372324135605414,0.006005555869492696,0.7759993699972053,0.003539358982762011,0.15717829269768285,0.0038612799427958488,0.0016598216063456763,0.6642287194485031
FITS,MITDB,mtsbench,MITDB/MITDB_124,39.31,111390,520000,47,0.038562235978355314,0.5404061557425448,0.03874099586515505,0.5464731461853659,0.028584282105408865,0.7201078409346214,0.0648517756345093,0.0031690836115437757,0.6733174867392862
FITS,MITDB,mtsbench,MITDB/MITDB_200,295.46,84232,520000,252,0.5704433394313093,0.6689232616816349,0.6768970387135647,0.7818187000601653,0.05108913567454328,0.9578555322142348,0.8344303989287485,0.0012588838017161031,0.8344452125183269
FITS,MITDB,mtsbench,MITDB/MITDB_201,126.64,129199,520000,90,0.34065241794202145,0.4811107658377363,0.35440116525633814,0.5089865835136802,0.052646646990541925,0.8729412260908075,0.5190797925585026,0.0021021990502459167,0.6590822948525219
FITS,MITDB,mtsbench,MITDB/MITDB_202,56.28,127192,520000,97,0.05559758735444567,0.5223898726741796,0.05823416038140697,0.545725583858244,0.03731996885947839,0.8009571653636931,0.10277368350529267,0.0019123263692019752,0.6880464319225326
FITS,MITDB,mtsbench,MITDB/MITDB_203,116.03,107060,520000,120,0.23017128213648919,0.6398118585315766,0.25950905300242216,0.6871703235196999,0.020576546319619367,0.433115035934883,0.23464566175215026,0.0012067780076830943,0.44771103994103256
FITS,MITDB,mtsbench,MITDB/MITDB_205,86.42,126615,520000,234,0.09520406800593763,0.7457913913697232,0.10606031355004532,0.7961077447608564,0.0949808533916849,0.7374408012508215,0.19338670379394343,0.0016868765310796322,0.7356407136374823
FITS,MITDB,mtsbench,MITDB/MITDB_207,108.08,68518,520000,285,0.20618268057654426,0.5433392870495818,0.20701711362515532,0.5470267857496077,0.023840881343549024,0.9676275612695862,0.27784001792516216,0.041835130572013324,0.7511199427961024
FITS,MITDB,mtsbench,MITDB/MITDB_208,338.51,67863,520000,178,0.6278391611845382,0.6708381084098897,0.6997275406072275,0.7483630951636758,0.03976617347592669,0.8552771090348896,0.5339962974590385,0.0014248073476043012,0.6264316817737757
FITS,MITDB,mtsbench,MITDB/MITDB_209,115.48,125025,520000,201,0.14929120100146157,0.5504062594353445,0.17117781059486523,0.6019184531471694,0.0453577245959153,0.9069762010416423,0.3568884365856757,0.0020989886908525223,0.6902559027020246
FITS,MITDB,mtsbench,MITDB/MITDB_210,150.92,119587,520000,252,0.17009039788237612,0.6511915350410259,0.21029820928744936,0.729481322381717,0.004600710678885356,0.5979947701081457,0.2150653758629996,0.0012706147805379652,0.546580036895623
FITS,MITDB,mtsbench,MITDB/MITDB_212,70.72,130000,520000,231,0.0042647843419945045,0.7435528653107079,0.001495051193391694,0.8149617201226389,0.002218886640997194,0.030496043234896738,0.0022512083691981705,0.0009100389915544264,0.6654682741413028
FITS,MITDB,mtsbench,MITDB/MITDB_213,207.9,102288,520000,196,0.279355404842879,0.6342924224305168,0.3648554475573609,0.7444428600042864,0.07108631042639656,0.9453971803228985,0.41994191238150175,0.0008438190471393093,0.7312882982565235
FITS,MITDB,mtsbench,MITDB/MITDB_214,207.39,107172,520000,293,0.18015322713286414,0.5432315024722089,0.2317676966607964,0.6295831248016803,0.020449477459332257,0.8404921269321519,0.13002761137550173,0.0016254583173832297,0.619103236862481
FITS,MITDB,mtsbench,MITDB/MITDB_215,106.52,121803,520000,195,0.14301922730138267,0.6460748328528919,0.15646944287991604,0.7168676603421654,0.12350642603844329,0.8399195687993968,0.32293881407984854,0.001021927767177272,0.7414868650627279
FITS,MITDB,mtsbench,MITDB/MITDB_217,113.06,111255,520000,125,0.19941182702479204,0.4816820723180021,0.21073947878699845,0.5081958154164575,0.031977789485127486,0.9304726803397517,0.2689531829908657,0.002077576227363544,0.7091073762504349
FITS,MITDB,mtsbench,MITDB/MITDB_219,159.55,123467,520000,271,0.09275231441777368,0.4147650755325254,0.1276628671859461,0.5221764535940875,0.0071800446249785455,0.34854447183766357,0.04663077672548307,0.0012777553873687716,0.43893491178883354
FITS,MITDB,mtsbench,MITDB/MITDB_220,71.25,128601,520000,125,0.05791226098318066,0.5543283734228245,0.06214754858118971,0.5839914707698477,0.04145151357240987,0.7671318661656826,0.10076001842468897,0.001760635276750683,0.6872047424454212
FITS,MITDB,mtsbench,MITDB/MITDB_221,166.32,99518,520000,173,0.3569466582219588,0.7147286426638382,0.38985777302893554,0.7666997385360762,0.08542435104853932,0.9483201430636938,0.4986312128025072,0.0012966603947285194,0.7527835438906693
FITS,MITDB,mtsbench,MITDB/MITDB_222,69.01,130000,520000,42,0.2603386845592102,0.47001557090146356,0.2637867135153461,0.4777825147831949,0.0464080807052807,0.9564124170925302,0.3972557987585753,0.003299306337249832,0.6923760254620118
FITS,MITDB,mtsbench,MITDB/MITDB_223,197.24,119496,520000,256,0.2644262558835109,0.5018612928503177,0.3219020176523987,0.5850169447745988,0.011979767503771409,0.7010871140745035,0.13815574246878015,0.0017760369545040309,0.31156844217112867
